sample_id, sample_time_start, sample_time_end, port_0_rx_bytes, port_0_tx_bytes, port_0_rx_packets, port_0_tx_packets, pcie_link_latency_total_read_packets, pcie_link_latency_total_read_ns, pcie_link_latency_max_read_ns, pcie_link_latency_min_read_ns
8205,1284273.67169014,1284273.67205756, 22652518277927, 9567874071660680, 237326811672, 8900281481619, 1068, 654398, 1001, 483
8206,1284273.67270124,1284273.67306860, 22652518278727, 9567874072901970, 237326811682, 8900281482766, 1076, 665208, 1014, 483
8207,1284273.67371210,1284273.67407872, 22652518279727, 9567874074142780, 237326811692, 8900281483912, 1079, 665642, 1057, 483
8208,1284273.67471500,1284273.67508196, 22652518280727, 9567874075373242, 237326811700, 8900281485049, 1070, 657089, 980, 483
8209,1284273.67572848,1284273.67609544, 22652518281727, 9567874076616830, 237326811710, 8900281486199, 1076, 665178, 1037, 485
8210,1284273.67673330,1284273.67710076, 22652518282727, 9567874077850454, 237326811720, 8900281487340, 1073, 663926, 978, 485
8211,1284273.67774178,1284273.67810916, 22652518283527, 9567874079088966, 237326811730, 8900281488484, 1075, 666710, 1064, 482
8212,1284273.67874934,1284273.67911646, 22652518284527, 9567874080324794, 237326811738, 8900281489626, 1072, 663928, 982, 480
8213,1284273.67976280,1284273.68013070, 22652518285527, 9567874081569054, 237326811748, 8900281490775, 1080, 672782, 996, 483
8214,1284273.68076842,1284273.68113602, 22652518286327, 9567874082802678, 237326811758, 8900281491916, 1066, 659866, 1039, 483
8215,1284273.68177954,1284273.68214770, 22652518287327, 9567874084043488, 237326811768, 8900281493063, 1077, 654666, 976, 485
8216,1284273.68279164,1284273.68315958, 22652518288327, 9567874085285544, 237326811778, 8900281494210, 1084, 673173, 987, 482
8217,1284273.68380582,1284273.68417384, 22652518289327, 9567874086531050, 237326811786, 8900281495362, 1084, 664891, 992, 485
8218,1284273.68480984,1284273.68517822, 22652518290327, 9567874087763140, 237326811796, 8900281496500, 1072, 671112, 985, 485
8219,1284273.68581788,1284273.68618554, 22652518291127, 9567874088999448, 237326811806, 8900281497643, 1068, 661135, 1042, 485
8220,1284273.68682770,1284273.68719566, 22652518292127, 9567874090239300, 237326811816, 8900281498789, 1079, 667835, 1019, 483
8221,1284273.68783924,1284273.68820672, 22652518293127, 9567874091480972, 237326811824, 8900281499936, 1077, 668066, 996, 483
8222,1284273.68885460,1284273.68922252, 22652518294127, 9567874092727340, 237326811834, 8900281501088, 1087, 677117, 996, 485
8223,1284273.68987122,1284273.69023874, 22652518295127, 9567874093974286, 237326811844, 8900281502241, 1084, 672976, 1021, 485
8224,1284273.69088526,1284273.69125218, 22652518295927, 9567874095219312, 237326811854, 8900281503391, 1071, 660107, 976, 483
8225,1284273.69188726,1284273.69225446, 22652518296927, 9567874096448718, 237326811865, 8900281504529, 1067, 666830, 1237, 483
8226,1284273.69290460,1284273.69327238, 22652518297993, 9567874097697768, 237326811873, 8900281505682, 1082, 683476, 1082, 505
8227,1284273.69390798,1284273.69427576, 22652518298993, 9567874098929284, 237326811883, 8900281506821, 1072, 666442, 1050, 482
8228,1284273.69490820,1284273.69527604, 22652518299793, 9567874100156680, 237326811893, 8900281507955, 1068, 658985, 989, 482
8229,1284273.69591554,1284273.69628870, 22652518300793, 9567874101393658, 237326811901, 8900281509099, 1076, 667442, 994, 483
8230,1284273.69692128,1284273.69729666, 22652518301793, 9567874102632838, 237326811911, 8900281510245, 1076, 667926, 982, 482
8231,1284273.69792682,1284273.69829800, 22652518302793, 9567874103863492, 237326811921, 8900281511382, 1070, 665644, 1000, 485
8232,1284273.69892996,1284273.69929858, 22652518303593, 9567874105093476, 237326811931, 8900281512518, 1068, 654630, 975, 485
8233,1284273.69994096,1284273.70031070, 22652518304593, 9567874106333614, 237326811941, 8900281513666, 1078, 664662, 978, 483
8234,1284273.70095368,1284273.70132184, 22652518305593, 9567874107576532, 237326811949, 8900281514813, 1080, 665246, 1014, 483
8235,1284273.70196290,1284273.70233106, 22652518306593, 9567874108815236, 237326811959, 8900281515958, 1072, 664308, 985, 485
8236,1284273.70297828,1284273.70334664, 22652518307593, 9567874110061220, 237326811969, 8900281517110, 1022, 624796, 971, 482
8237,1284273.70398846,1284273.70435766, 22652518308393, 9567874111301552, 237326811979, 8900281518257, 1081, 664380, 1010, 485
8238,1284273.70500304,1284273.70537064, 22652518309393, 9567874112546004, 237326811987, 8900281519406, 1085, 667844, 1000, 482
8239,1284273.70602018,1284273.70638816, 22652518310393, 9567874113794958, 237326811997, 8900281520559, 1085, 666966, 1007, 485
8240,1284273.70703426,1284273.70740270, 22652518311393, 9567874115040560, 237326812007, 8900281521711, 1080, 666332, 994, 483
8241,1284273.70803848,1284273.70840714, 22652518312393, 9567874116273322, 237326812017, 8900281522850, 1071, 658885, 1014, 487
8242,1284273.70905052,1284273.70941908, 22652518313193, 9567874117515188, 237326812027, 8900281523998, 1076, 659105, 1001, 483
8243,1284273.71005334,1284273.71042274, 22652518314193, 9567874118745744, 237326812035, 8900281525134, 1069, 657814, 991, 483
8244,1284273.71105742,1284273.71142650, 22652518315193, 9567874119978696, 237326812045, 8900281526274, 1064, 651791, 1005, 485
8245,1284273.71205940,1284273.71242750, 22652518315993, 9567874121208010, 237326812055, 8900281527410, 1068, 655901, 1000, 485
8246,1284273.71307014,1284273.71343848, 22652518316993, 9567874122448436, 237326812065, 8900281528557, 1076, 662817, 1057, 485
8247,1284273.71407776,1284273.71444670, 22652518317993, 9567874123686180, 237326812073, 8900281529700, 1075, 652805, 982, 482
8248,1284273.71508034,1284273.71544886, 22652518318993, 9567874124916642, 237326812083, 8900281530838, 1067, 655750, 1017, 485
8249,1284273.71609166,1284273.71645992, 22652518319793, 9567874126156206, 237326812093, 8900281531984, 1076, 660125, 980, 485
8250,1284273.71709282,1284273.71746122, 22652518320793, 9567874127385710, 237326812103, 8900281533120, 1068, 659346, 983, 487
8251,1284273.71810836,1284273.71847602, 22652518321793, 9567874128632078, 237326812113, 8900281534272, 1086, 673357, 1012, 482
8252,1284273.71912244,1284273.71949010, 22652518322793, 9567874129875764, 237326812121, 8900281535421, 1084, 663508, 1016, 483
8253,1284273.72012406,1284273.72049258, 22652518323793, 9567874131106224, 237326812131, 8900281536558, 1068, 656203, 994, 485
8254,1284273.72112606,1284273.72149400, 22652518324593, 9567874132335250, 237326812141, 8900281537694, 1066, 658737, 996, 483
8255,1284273.72213148,1284273.72249868, 22652518325593, 9567874133568874, 237326812149, 8900281538833, 1077, 656389, 1000, 487
8256,1284273.72314524,1284273.72351332, 22652518326593, 9567874134813708, 237326812159, 8900281539984, 1077, 661205, 1042, 487
8257,1284273.72416082,1284273.72453038, 22652518327593, 9567874136060746, 237326812169, 8900281541138, 1086, 661403, 1000, 480
8258,1284273.72516202,1284273.72553088, 22652518328393, 9567874137288718, 237326812179, 8900281542273, 1068, 659862, 1001, 483
8259,1284273.72616444,1284273.72653236, 22652518329393, 9567874138518222, 237326812187, 8900281543409, 1067, 661885, 989, 487
8260,1284273.72716778,1284273.72753456, 22652518330393, 9567874139749546, 237326812197, 8900281544546, 1070, 659146, 1092, 482
8261,1284273.72817112,1284273.72853874, 22652518331193, 9567874140980772, 237326812207, 8900281545684, 1066, 656239, 983, 485
8262,1284273.72917874,1284273.72954716, 22652518332193, 9567874142218324, 237326812217, 8900281546828, 1072, 666098, 1071, 485
8263,1284273.73018620,1284273.73055400, 22652518333193, 9567874143454346, 237326812227, 8900281547971, 1074, 654748, 992, 485
8264,1284273.73119440,1284273.73156134, 22652518334193, 9567874144691036, 237326812235, 8900281549113, 1075, 660021, 1025, 483
8265,1284273.73219830,1284273.73256554, 22652518335193, 9567874145923892, 237326812245, 8900281550252, 1071, 658635, 1035, 487
8266,1284273.73320332,1284273.73357370, 22652518335993, 9567874147160008, 237326812255, 8900281551395, 1081, 668946, 1010, 485
8267,1284273.73420890,1284273.73457838, 22652518336993, 9567874148391812, 237326812265, 8900281552534, 1075, 664262, 987, 455
8268,1284273.73521728,1284273.73558444, 22652518337993, 9567874149629268, 237326812273, 8900281553676, 1078, 672787, 1028, 485
8269,1284273.73622902,1284273.73659646, 22652518338993, 9567874150870844, 237326812283, 8900281554824, 1085, 674507, 1078, 485
8270,1284273.73723360,1284273.73760210, 22652518339793, 9567874152104278, 237326812293, 8900281555965, 1076, 669094, 1014, 482
8271,1284273.73824282,1284273.73861052, 22652518340793, 9567874153342310, 237326812301, 8900281557108, 1077, 670062, 1126, 483
8272,1284273.73925596,1284273.73962334, 22652518341793, 9567874154585514, 237326812311, 8900281558258, 1089, 678541, 1166, 480
8273,1284273.74026480,1284273.74063464, 22652518342793, 9567874155825270, 237326812321, 8900281559404, 1077, 664185, 985, 483
8274,1284273.74127934,1284273.74164682, 22652518343793, 9567874157069052, 237326812331, 8900281560553, 1084, 673658, 1058, 482
8275,1284273.74228886,1284273.74265576, 22652518344593, 9567874158307564, 237326812341, 8900281561697, 1083, 681419, 1048, 482
8276,1284273.74329638,1284273.74366552, 22652518345593, 9567874159545786, 237326812349, 8900281562841, 1079, 659578, 987, 421
8277,1284273.74430748,1284273.74467606, 22652518346593, 9567874160786022, 237326812359, 8900281563987, 1073, 670366, 1183, 485
8278,1284273.74532400,1284273.74569200, 22652518347593, 9567874162032390, 237326812369, 8900281565140, 1088, 675816, 987, 485
8279,1284273.74632932,1284273.74669968, 22652518348393, 9567874163268506, 237326812379, 8900281566283, 1078, 662094, 989, 483
8280,1284273.74734314,1284273.74771190, 22652518349393, 9567874164511138, 237326812389, 8900281567431, 1085, 676139, 1171, 487
8281,1284273.74835850,1284273.74872958, 22652518350393, 9567874165757504, 237326812397, 8900281568582, 1091, 684007, 989, 421
8282,1284273.74935922,1284273.74973166, 22652518351393, 9567874166989116, 237326812407, 8900281569721, 1067, 664580, 1003, 487
8283,1284273.75036874,1284273.75073794, 22652518352393, 9567874168225230, 237326812417, 8900281570863, 1071, 655332, 994, 482
8284,1284273.75137226,1284273.75174064, 22652518353193, 9567874169455790, 237326812427, 8900281572000, 1073, 668858, 1112, 425
8285,1284273.75238046,1284273.75279808, 22652518354193, 9567874170753902, 237326812437, 8900281573201, 1137, 702382, 1001, 485
8286,1284273.75338090,1284273.75374984, 22652518355193, 9567874171921120, 237326812445, 8900281574278, 1014, 625342, 994, 485
8287,1284273.75439378,1284273.75476366, 22652518355993, 9567874173164998, 237326812455, 8900281575429, 1082, 675135, 1014, 485
8288,1284273.75540844,1284273.75577640, 22652518356993, 9567874174410024, 237326812465, 8900281576579, 1084, 676975, 983, 482
8289,1284273.75641736,1284273.75678524, 22652518357993, 9567874175647960, 237326812475, 8900281577723, 1078, 663721, 982, 482
8290,1284273.75743114,1284273.75779842, 22652518358993, 9567874176891644, 237326812483, 8900281578872, 1082, 670216, 991, 485
8291,1284273.75844404,1284273.75881210, 22652518359993, 9567874178135522, 237326812493, 8900281580022, 1084, 672335, 1035, 483
8292,1284273.75946100,1284273.75982856, 22652518360793, 9567874179383136, 237326812503, 8900281581175, 1080, 664248, 996, 483
8293,1284273.76047076,1284273.76084408, 22652518361793, 9567874180625480, 237326812513, 8900281582325, 1087, 669416, 1000, 483
8294,1284273.76147114,1284273.76183922, 22652518362793, 9567874181850670, 237326812521, 8900281583454, 1064, 659483, 982, 483
8295,1284273.76248848,1284273.76285788, 22652518363793, 9567874183099050, 237326812531, 8900281584610, 1091, 681391, 1160, 483
8296,1284273.76350394,1284273.76387474, 22652518364793, 9567874184346188, 237326812541, 8900281585764, 1086, 672751, 983, 455
8297,1284273.76450750,1284273.76487622, 22652518365593, 9567874185577414, 237326812551, 8900281586901, 1070, 664183, 1008, 480
8298,1284273.76551026,1284273.76587972, 22652518366593, 9567874186809026, 237326812561, 8900281588039, 1074, 667083, 1173, 423
8299,1284273.76651220,1284273.76688060, 22652518367593, 9567874188037762, 237326812569, 8900281589174, 1063, 651453, 992, 485
8300,1284273.76752766,1284273.76789574, 22652518368593, 9567874189283364, 237326812579, 8900281590326, 1086, 665919, 978, 482
8301,1284273.76852870,1284273.76889722, 22652518369393, 9567874190512580, 237326812589, 8900281591462, 1064, 648130, 982, 483
8302,1284273.76953862,1284273.76990748, 22652518370393, 9567874191751282, 237326812597, 8900281592607, 1072, 674467, 985, 485
8303,1284273.77054700,1284273.77091654, 22652518371393, 9567874192989890, 237326812607, 8900281593752, 1074, 664039, 1055, 485
8304,1284273.77155496,1284273.77192366, 22652518372393, 9567874194226100, 237326812617, 8900281594894, 1074, 665439, 1016, 487
8305,1284273.77256698,1284273.77293518, 22652518373193, 9567874195468732, 237326812627, 8900281596042, 1079, 669757, 1014, 487
8306,1284273.77357910,1284273.77394728, 22652518374193, 9567874196711364, 237326812637, 8900281597189, 1077, 660194, 973, 485
8307,1284273.77458254,1284273.77495152, 22652518375193, 9567874197944220, 237326812645, 8900281598329, 1072, 669021, 1026, 485
8308,1284273.77559286,1284273.77596214, 22652518376193, 9567874199184646, 237326812655, 8900281599475, 1071, 659535, 985, 485
8309,1284273.77660446,1284273.77697318, 22652518377193, 9567874200425266, 237326812665, 8900281600622, 1080, 669269, 982, 483
8310,1284273.77760678,1284273.77797484, 22652518377993, 9567874201655344, 237326812675, 8900281601759, 1068, 663296, 1003, 487
8311,1284273.77862330,1284273.77899250, 22652518378993, 9567874202903628, 237326812685, 8900281602913, 1090, 678646, 1021, 482
8312,1284273.77963610,1284273.78000514, 22652518380059, 9567874204146930, 237326812694, 8900281604062, 1082, 695498, 1041, 487
8313,1284273.78065252,1284273.78102098, 22652518381059, 9567874205393490, 237326812704, 8900281605214, 1081, 676546, 1075, 487
8314,1284273.78166258,1284273.78203088, 22652518382059, 9567874206633630, 237326812714, 8900281606360, 1078, 675317, 1030, 482
8315,1284273.78266274,1284273.78303144, 22652518382859, 9567874207860354, 237326812724, 8900281607494, 1063, 650296, 991, 485
8316,1284273.78367596,1284273.78404448, 22652518383859, 9567874209104134, 237326812732, 8900281608643, 1077, 665414, 980, 485
8317,1284273.78469092,1284273.78505982, 22652518384859, 9567874210349544, 237326812742, 8900281609795, 1082, 669433, 1021, 485
8318,1284273.78569750,1284273.78606550, 22652518385659, 9567874211584894, 237326812752, 8900281610936, 1068, 661132, 982, 483
8319,1284273.78669794,1284273.78706584, 22652518386659, 9567874212812864, 237326812762, 8900281612071, 1068, 660928, 1003, 483
8320,1284273.78770266,1284273.78807122, 22652518387659, 9567874214045626, 237326812770, 8900281613210, 1069, 657076, 989, 487
8321,1284273.78871062,1284273.78907882, 22652518388659, 9567874215283464, 237326812780, 8900281614354, 1078, 673405, 1050, 482
8322,1284273.78972048,1284273.79008850, 22652518389459, 9567874216521786, 237326812790, 8900281615499, 1079, 661235, 998, 485
8323,1284273.79073400,1284273.79110178, 22652518390459, 9567874217765566, 237326812800, 8900281616648, 1080, 671267, 992, 487
8324,1284273.79174926,1284273.79211646, 22652518391459, 9567874219011262, 237326812810, 8900281617799, 1080, 668321, 992, 483
8325,1284273.79275160,1284273.79311826, 22652518392459, 9567874220241054, 237326812818, 8900281618935, 1061, 660433, 989, 485
8326,1284273.79376862,1284273.79413630, 22652518393459, 9567874221489530, 237326812828, 8900281620090, 1084, 671705, 1042, 485
8327,1284273.79476866,1284273.79513592, 22652518394259, 9567874222717022, 237326812838, 8900281621224, 1064, 661189, 982, 482
8328,1284273.79576972,1284273.79613688, 22652518395259, 9567874223945566, 237326812846, 8900281622359, 1061, 655582, 1000, 483
8329,1284273.79677080,1284273.79713846, 22652518396259, 9567874225174398, 237326812856, 8900281623495, 1062, 648426, 1012, 485
8330,1284273.79778448,1284273.79815216, 22652518397259, 9567874226418562, 237326812866, 8900281624645, 1083, 669007, 1033, 483
8331,1284273.79879998,1284273.79916678, 22652518398059, 9567874227664550, 237326812876, 8900281625797, 1084, 670548, 1033, 483
8332,1284273.79980084,1284273.80016782, 22652518399059, 9567874228893190, 237326812884, 8900281626931, 1064, 646721, 994, 482
8333,1284273.80080624,1284273.80117346, 22652518400059, 9567874230127196, 237326812894, 8900281628072, 1070, 661576, 1019, 483
8334,1284273.80181370,1284273.80218118, 22652518401059, 9567874231363312, 237326812904, 8900281629215, 1071, 657896, 1005, 483
